Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Year
,,,5.0,0.0,1.0,0.0,4.0,71.0,9.0,54.0,8.0,0.0,2020
,,,17.0,0.0,6.0,0.0,11.0,136.0,40.0,88.0,8.0,2.0,2020
,,,16.0,0.0,3.0,0.0,13.0,38.0,3.0,30.0,5.0,0.0,2020
,,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,13.0,0.0,2.0,0.0,11.0,31.0,10.0,19.0,2.0,1.0,2020
,,,12.0,0.0,0.0,0.0,12.0,,,4.0,0.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,36.0,11.0,20.0,5.0,1.0,2020
,,,17.0,0.0,6.0,0.0,11.0,115.0,35.0,60.0,20.0,1.0,2020
,,,4.0,0.0,1.0,0.0,3.0,32.0,8.0,23.0,1.0,0.0,2020
,,,54.0,0.0,8.0,8.0,38.0,,,288.0,23.0,5.0,2020
,,,17.0,0.0,3.0,0.0,14.0,92.0,20.0,66.0,6.0,2.0,2020
,,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,13.0,0.0,2.0,0.0,11.0,96.0,18.0,71.0,7.0,2.0,2020
,,,2.0,0.0,0.0,0.0,2.0,37.0,7.0,27.0,3.0,1.0,2020
,,,29.0,0.0,10.0,3.0,16.0,472.0,40.0,397.0,35.0,2.0,2020
,,,124.0,0.0,10.0,11.0,103.0,681.0,60.0,579.0,42.0,5.0,2020
,,,27.0,1.0,1.0,2.0,23.0,134.0,15.0,93.0,26.0,2.0,2020
,,,27.0,0.0,3.0,2.0,22.0,,,168.0,37.0,1.0,2020
,,,6.0,0.0,0.0,0.0,6.0,30.0,10.0,19.0,1.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,22.0,2.0,19.0,1.0,0.0,2020
,,,2.0,0.0,1.0,0.0,1.0,21.0,0.0,20.0,1.0,0.0,2020
,,,3.0,0.0,1.0,0.0,2.0,35.0,4.0,29.0,2.0,0.0,2020
,,,17.0,0.0,3.0,0.0,14.0,31.0,6.0,20.0,5.0,0.0,2020
,,,3.0,0.0,2.0,1.0,0.0,57.0,8.0,36.0,13.0,0.0,2020
,,,48.0,0.0,6.0,3.0,39.0,271.0,49.0,205.0,17.0,2.0,2020
,,,2.0,0.0,0.0,0.0,2.0,71.0,12.0,46.0,13.0,0.0,2020
,,,11.0,0.0,0.0,0.0,11.0,72.0,12.0,54.0,6.0,1.0,2020
,,,139.0,2.0,24.0,15.0,98.0,904.0,93.0,741.0,70.0,15.0,2020
,,,60.0,0.0,8.0,6.0,46.0,204.0,19.0,172.0,13.0,0.0,2020
,,,10.0,1.0,2.0,0.0,7.0,55.0,17.0,33.0,5.0,1.0,2020
,,,1.0,0.0,0.0,1.0,0.0,55.0,5.0,48.0,2.0,0.0,2020
,,,23.0,0.0,0.0,1.0,22.0,79.0,11.0,58.0,10.0,1.0,2020
,,,20.0,0.0,3.0,0.0,17.0,27.0,5.0,20.0,2.0,0.0,2020
,,,79.0,0.0,13.0,3.0,63.0,,,271.0,26.0,4.0,2020
,,776.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,33.0,6.0,21.0,6.0,0.0,2020
,,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,65.0,0.0,6.0,2.0,57.0,,,313.0,20.0,1.0,2020
,,,38.0,0.0,4.0,1.0,33.0,207.0,35.0,152.0,20.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,26.0,7.0,17.0,2.0,0.0,2020
,,,10.0,0.0,4.0,0.0,6.0,110.0,19.0,84.0,7.0,0.0,2020
,,,5.0,0.0,2.0,0.0,3.0,45.0,21.0,20.0,4.0,0.0,2020
,,,10.0,0.0,1.0,0.0,9.0,22.0,6.0,11.0,5.0,0.0,2020
,,,12.0,0.0,0.0,2.0,10.0,29.0,5.0,23.0,1.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,14.0,4.0,9.0,1.0,0.0,2020
,,,9.0,0.0,0.0,0.0,9.0,31.0,3.0,26.0,2.0,0.0,2020
,,,92.0,2.0,10.0,6.0,74.0,,,318.0,27.0,2.0,2020
,,,4.0,0.0,0.0,1.0,3.0,9.0,0.0,8.0,1.0,0.0,2020
,,,33.0,0.0,8.0,1.0,24.0,215.0,48.0,160.0,7.0,3.0,2020
,,,192.0,3.0,30.0,7.0,152.0,483.0,82.0,370.0,31.0,3.0,2020
,,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,22.0,6.0,16.0,0.0,0.0,2020
,,,9.0,0.0,1.0,0.0,8.0,,,27.0,3.0,0.0,2020
,,,36.0,0.0,5.0,2.0,29.0,121.0,15.0,89.0,17.0,0.0,2020
,,,25.0,0.0,2.0,0.0,23.0,123.0,31.0,88.0,4.0,2.0,2020
,,,294.0,4.0,29.0,28.0,233.0,,,702.0,146.0,11.0,2020
,,,15.0,0.0,5.0,1.0,9.0,571.0,77.0,447.0,47.0,1.0,2020
,,,103.0,0.0,12.0,11.0,80.0,903.0,99.0,646.0,158.0,3.0,2020
,,,4.0,0.0,1.0,1.0,2.0,,,14.0,1.0,0.0,2020
,,,4.0,0.0,0.0,0.0,4.0,50.0,12.0,36.0,2.0,0.0,2020
,,,9.0,0.0,4.0,0.0,5.0,,,41.0,2.0,0.0,2020
,,,20.0,0.0,1.0,1.0,18.0,78.0,18.0,55.0,5.0,2.0,2020
,,,6.0,0.0,0.0,0.0,6.0,16.0,3.0,11.0,2.0,0.0,2020
,,,11.0,0.0,2.0,0.0,9.0,,,39.0,2.0,1.0,2020
,,,28.0,1.0,5.0,2.0,20.0,305.0,42.0,230.0,33.0,1.0,2020
,,,52.0,0.0,4.0,6.0,42.0,678.0,58.0,474.0,146.0,0.0,2020
,,,43.0,0.0,5.0,5.0,33.0,487.0,35.0,396.0,56.0,1.0,2020
,,,2.0,0.0,0.0,0.0,2.0,47.0,4.0,33.0,10.0,0.0,2020
,,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,521.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,2020
,,,8.0,0.0,1.0,3.0,4.0,,,85.0,4.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,12.0,2.0,7.0,3.0,0.0,2020
,,,94.0,0.0,13.0,4.0,77.0,418.0,68.0,323.0,27.0,7.0,2020
,,,2.0,0.0,1.0,0.0,1.0,12.0,3.0,9.0,0.0,0.0,2020
,,,8.0,0.0,2.0,0.0,6.0,59.0,10.0,43.0,6.0,0.0,2020
,,,355.0,2.0,46.0,22.0,285.0,,155.0,,235.0,11.0,2020
,,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,9.0,0.0,2.0,0.0,7.0,47.0,9.0,34.0,4.0,0.0,2020
,,,13.0,0.0,2.0,0.0,11.0,39.0,12.0,17.0,10.0,1.0,2020
,,,1.0,0.0,0.0,1.0,0.0,26.0,18.0,7.0,1.0,0.0,2020
,,,411.0,4.0,39.0,43.0,325.0,,382.0,,545.0,13.0,2020
,,,22.0,0.0,8.0,0.0,14.0,110.0,10.0,90.0,10.0,0.0,2020
,,,29.0,0.0,2.0,1.0,26.0,175.0,23.0,134.0,18.0,0.0,2020
,,,86.0,1.0,7.0,11.0,67.0,381.0,88.0,281.0,12.0,7.0,2020
,,,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2020
,,,4.0,0.0,0.0,0.0,4.0,14.0,1.0,10.0,3.0,0.0,2020
,,,15.0,1.0,2.0,2.0,10.0,252.0,25.0,184.0,43.0,0.0,2020
,,,13.0,0.0,0.0,1.0,12.0,159.0,15.0,118.0,26.0,0.0,2020
,,,7.0,0.0,0.0,0.0,7.0,38.0,9.0,26.0,3.0,0.0,2020
,,,10.0,0.0,2.0,0.0,8.0,70.0,15.0,50.0,5.0,0.0,2020
,,,4.0,0.0,1.0,0.0,3.0,40.0,1.0,33.0,6.0,0.0,2020
,,,8.0,0.0,0.0,0.0,8.0,20.0,3.0,14.0,3.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,32.0,3.0,29.0,0.0,0.0,2020
,,,191.0,0.0,24.0,15.0,152.0,,142.0,796.0,192.0,8.0,2020
,,,9.0,0.0,2.0,0.0,7.0,102.0,10.0,78.0,14.0,1.0,2020
,,,4.0,0.0,1.0,0.0,3.0,20.0,3.0,16.0,1.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,9.0,3.0,6.0,0.0,0.0,2020
,,,7.0,0.0,2.0,0.0,5.0,10.0,1.0,7.0,2.0,0.0,2020
,,,6.0,0.0,1.0,0.0,5.0,48.0,6.0,35.0,7.0,0.0,2020
,,,24.0,0.0,1.0,0.0,23.0,32.0,9.0,22.0,1.0,2.0,2020
,,,8.0,0.0,4.0,3.0,1.0,48.0,6.0,38.0,4.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,11.0,1.0,9.0,1.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2020
,,,10.0,0.0,0.0,0.0,10.0,24.0,4.0,17.0,3.0,0.0,2020
,,,26.0,1.0,1.0,5.0,19.0,251.0,27.0,204.0,20.0,3.0,2020
,,,4.0,0.0,2.0,0.0,2.0,9.0,2.0,7.0,0.0,1.0,2020
,,,2.0,0.0,0.0,0.0,2.0,58.0,3.0,49.0,6.0,0.0,2020
,,,44.0,0.0,5.0,2.0,37.0,405.0,82.0,292.0,31.0,2.0,2020
,,,4.0,0.0,1.0,1.0,2.0,122.0,7.0,106.0,9.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,14.0,2.0,11.0,1.0,0.0,2020
,,,41.0,1.0,7.0,7.0,26.0,642.0,105.0,490.0,47.0,2.0,2020
,,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.0,5.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,10.0,5.0,4.0,1.0,0.0,2020
,,,6.0,0.0,0.0,1.0,5.0,65.0,16.0,37.0,12.0,0.0,2020
,,,26.0,0.0,3.0,4.0,19.0,269.0,59.0,182.0,28.0,2.0,2020
,,,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,6.0,0.0,2020
,,,3.0,0.0,1.0,0.0,2.0,21.0,1.0,19.0,1.0,1.0,2020
,,,3.0,0.0,2.0,1.0,0.0,78.0,8.0,61.0,9.0,0.0,2020
,,,5.0,0.0,2.0,0.0,3.0,81.0,17.0,58.0,6.0,0.0,2020
,,,16.0,0.0,4.0,4.0,8.0,238.0,47.0,156.0,35.0,1.0,2020
,,,247.0,9.0,56.0,71.0,111.0,,560.0,,317.0,2.0,2020
,,,1.0,0.0,0.0,0.0,1.0,14.0,1.0,11.0,2.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,2020
,,844.0,2.0,0.0,1.0,0.0,1.0,14.0,2.0,10.0,2.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,65.0,12.0,48.0,5.0,1.0,2020
,,,0.0,0.0,0.0,0.0,0.0,27.0,3.0,22.0,2.0,0.0,2020
,,,22.0,1.0,2.0,8.0,11.0,347.0,134.0,176.0,37.0,0.0,2020
,,,4.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,25.0,4.0,17.0,4.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,25.0,5.0,17.0,3.0,0.0,2020
,,,4.0,0.0,1.0,1.0,2.0,21.0,5.0,11.0,5.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,66.0,12.0,50.0,4.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,26.0,2.0,17.0,7.0,0.0,2020
,,,5.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,16.0,1.0,14.0,1.0,0.0,2020
,,,5.0,0.0,2.0,2.0,1.0,109.0,10.0,92.0,7.0,0.0,2020
,,,8.0,0.0,1.0,0.0,7.0,13.0,5.0,7.0,1.0,0.0,2020
,,,8.0,0.0,0.0,4.0,4.0,141.0,27.0,97.0,17.0,2.0,2020
,,,154.0,1.0,21.0,63.0,69.0,,157.0,741.0,151.0,11.0,2020
,,,22.0,0.0,3.0,1.0,18.0,122.0,23.0,89.0,10.0,0.0,2020
,,,16.0,0.0,5.0,4.0,7.0,284.0,78.0,177.0,29.0,2.0,2020
,,,4.0,0.0,1.0,0.0,3.0,39.0,17.0,15.0,7.0,1.0,2020
,,,8.0,0.0,3.0,0.0,5.0,62.0,13.0,40.0,9.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,32.0,3.0,21.0,8.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,15.0,0.0,14.0,1.0,0.0,2020
,,,4.0,0.0,1.0,0.0,3.0,39.0,2.0,34.0,3.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,11.0,3.0,7.0,1.0,0.0,2020
,,,44.0,3.0,8.0,9.0,24.0,286.0,68.0,182.0,36.0,3.0,2020
,,,1.0,0.0,1.0,0.0,0.0,53.0,22.0,25.0,6.0,0.0,2020
,,,12.0,1.0,4.0,1.0,6.0,72.0,10.0,38.0,24.0,2.0,2020
,,,8.0,0.0,5.0,0.0,3.0,48.0,5.0,40.0,3.0,0.0,2020
,,,22.0,0.0,9.0,2.0,11.0,137.0,23.0,95.0,19.0,0.0,2020
,,,9.0,0.0,1.0,2.0,6.0,61.0,10.0,45.0,6.0,0.0,2020
,,,4.0,0.0,1.0,0.0,3.0,33.0,9.0,22.0,2.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,51.0,15.0,30.0,6.0,2.0,2020
,,,55.0,0.0,14.0,16.0,25.0,,107.0,,83.0,3.0,2020
,,,4.0,0.0,2.0,0.0,2.0,71.0,8.0,51.0,12.0,0.0,2020
,,,6.0,0.0,3.0,1.0,2.0,88.0,14.0,67.0,7.0,0.0,2020
,,,3.0,1.0,0.0,0.0,2.0,66.0,4.0,56.0,6.0,0.0,2020
,,,69.0,2.0,17.0,16.0,34.0,855.0,143.0,584.0,128.0,1.0,2020
,,,19.0,1.0,6.0,7.0,5.0,247.0,26.0,202.0,19.0,0.0,2020
,,,4.0,0.0,1.0,1.0,2.0,116.0,11.0,99.0,6.0,0.0,2020
,,,63.0,0.0,17.0,19.0,27.0,798.0,118.0,589.0,91.0,1.0,2020
,,,42.0,0.0,11.0,4.0,27.0,443.0,64.0,351.0,28.0,4.0,2020
,,,5.0,0.0,0.0,3.0,2.0,46.0,9.0,29.0,8.0,0.0,2020
,,,6.0,1.0,1.0,1.0,3.0,99.0,18.0,63.0,18.0,1.0,2020
,,,2.0,0.0,2.0,0.0,0.0,20.0,5.0,15.0,0.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,2020
,,,6.0,0.0,2.0,0.0,4.0,28.0,7.0,15.0,6.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,26.0,7.0,14.0,5.0,0.0,2020
,,,3.0,0.0,0.0,1.0,2.0,14.0,1.0,13.0,0.0,2.0,2020
,,,9.0,0.0,2.0,1.0,6.0,127.0,36.0,81.0,10.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,4.0,0.0,2020
,,991.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,2020
,,,11.0,0.0,2.0,3.0,6.0,129.0,16.0,95.0,18.0,1.0,2020
,,,82.0,2.0,15.0,16.0,49.0,737.0,121.0,531.0,85.0,7.0,2020
,,,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,2020
,,,5.0,0.0,0.0,2.0,3.0,67.0,10.0,52.0,5.0,0.0,2020
,,,5.0,0.0,1.0,0.0,4.0,171.0,24.0,119.0,28.0,1.0,2020
,,,4.0,0.0,2.0,0.0,2.0,28.0,11.0,15.0,2.0,0.0,2020
,,,89.0,2.0,17.0,23.0,47.0,930.0,173.0,695.0,62.0,1.0,2020
,,,2.0,0.0,0.0,1.0,1.0,8.0,3.0,4.0,1.0,0.0,2020
,,,1.0,0.0,0.0,1.0,0.0,26.0,2.0,22.0,2.0,0.0,2020
,,,21.0,0.0,9.0,3.0,9.0,130.0,19.0,94.0,17.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,28.0,3.0,24.0,1.0,0.0,2020
,,,2.0,0.0,1.0,0.0,1.0,13.0,2.0,6.0,5.0,0.0,2020
,,,1.0,0.0,0.0,1.0,0.0,53.0,9.0,41.0,3.0,0.0,2020
,,,2.0,0.0,1.0,0.0,1.0,25.0,15.0,10.0,0.0,0.0,2020
,,,29.0,0.0,4.0,17.0,8.0,706.0,84.0,496.0,126.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,2.0,0.0,2020
,,954.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2020
,,,14.0,0.0,2.0,6.0,6.0,165.0,20.0,123.0,22.0,1.0,2020
,,,2.0,0.0,0.0,2.0,0.0,48.0,4.0,40.0,4.0,0.0,2020
,,,10.0,0.0,2.0,0.0,8.0,120.0,28.0,80.0,12.0,0.0,2020
,,,6.0,0.0,1.0,2.0,3.0,86.0,21.0,48.0,17.0,2.0,2020
,,,8.0,1.0,2.0,1.0,4.0,82.0,29.0,36.0,17.0,0.0,2020
,,,2.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,2020
,,,7.0,0.0,2.0,1.0,4.0,141.0,28.0,102.0,11.0,1.0,2020
,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020
,,,,28.0,178.0,335.0,502.0,,,,,37.0,2020
,,,8.0,0.0,0.0,1.0,7.0,290.0,33.0,213.0,44.0,1.0,2020
,,,6.0,0.0,2.0,1.0,3.0,27.0,8.0,9.0,10.0,0.0,2020
,,,2.0,0.0,1.0,1.0,0.0,60.0,4.0,49.0,7.0,2.0,2020
,,,27.0,2.0,3.0,3.0,19.0,197.0,46.0,111.0,40.0,4.0,2020
,,,0.0,0.0,0.0,0.0,0.0,30.0,7.0,13.0,10.0,0.0,2020
,,,2.0,0.0,1.0,0.0,1.0,51.0,11.0,37.0,3.0,0.0,2020
,,,37.0,0.0,6.0,11.0,20.0,367.0,81.0,272.0,14.0,2.0,2020
,,,26.0,0.0,4.0,8.0,14.0,278.0,59.0,185.0,34.0,3.0,2020
,,776.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2020
,,,29.0,0.0,9.0,7.0,13.0,273.0,42.0,200.0,31.0,3.0,2020
,,,5.0,0.0,0.0,2.0,3.0,200.0,23.0,156.0,21.0,0.0,2020
,,,10.0,0.0,0.0,3.0,7.0,122.0,33.0,75.0,14.0,0.0,2020
,,,10.0,0.0,2.0,1.0,7.0,122.0,16.0,91.0,15.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,17.0,4.0,13.0,0.0,1.0,2020
,,,1.0,0.0,0.0,0.0,1.0,11.0,1.0,6.0,4.0,0.0,2020
,,,12.0,0.0,1.0,4.0,7.0,376.0,44.0,307.0,25.0,0.0,2020
,,,8.0,0.0,3.0,3.0,2.0,114.0,18.0,77.0,19.0,0.0,2020
,,991.0,3.0,0.0,0.0,0.0,3.0,29.0,7.0,12.0,10.0,0.0,2020
,,,2.0,0.0,0.0,1.0,1.0,6.0,2.0,3.0,1.0,0.0,2020
,,,28.0,1.0,10.0,4.0,13.0,317.0,45.0,253.0,19.0,0.0,2020
,,,52.0,0.0,12.0,17.0,23.0,454.0,68.0,336.0,50.0,6.0,2020
,,,67.0,1.0,10.0,15.0,41.0,852.0,160.0,631.0,61.0,0.0,2020
,,,42.0,2.0,14.0,7.0,19.0,235.0,38.0,169.0,28.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,28.0,9.0,15.0,4.0,0.0,2020
,,,161.0,5.0,41.0,45.0,70.0,,404.0,,284.0,16.0,2020
,,,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,2020
,,,2.0,0.0,0.0,0.0,2.0,8.0,2.0,5.0,1.0,0.0,2020
,,,85.0,3.0,33.0,9.0,40.0,993.0,125.0,789.0,79.0,10.0,2020
,,,4.0,0.0,0.0,0.0,4.0,23.0,4.0,12.0,7.0,0.0,2020
,,,16.0,0.0,1.0,5.0,10.0,147.0,23.0,105.0,19.0,1.0,2020
,,,5.0,0.0,2.0,1.0,2.0,18.0,3.0,11.0,4.0,0.0,2020
,,891.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,5.0,1.0,0.0,2020
,,,15.0,0.0,1.0,5.0,9.0,177.0,52.0,109.0,16.0,1.0,2020
,,,2.0,0.0,1.0,0.0,1.0,24.0,4.0,17.0,3.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,23.0,0.0,15.0,8.0,0.0,2020
,,,7.0,0.0,0.0,1.0,6.0,33.0,5.0,19.0,9.0,0.0,2020
,,,10.0,1.0,2.0,1.0,6.0,135.0,30.0,96.0,9.0,2.0,2020
,,,0.0,0.0,0.0,0.0,0.0,34.0,3.0,26.0,5.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,14.0,6.0,6.0,2.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.0,5.0,0.0,2020
,,,39.0,1.0,7.0,10.0,21.0,566.0,103.0,409.0,54.0,8.0,2020
,,,67.0,1.0,9.0,18.0,39.0,950.0,105.0,770.0,75.0,3.0,2020
,,,2.0,0.0,1.0,0.0,1.0,31.0,4.0,25.0,2.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,79.0,15.0,54.0,10.0,1.0,2020
,,,11.0,0.0,0.0,5.0,6.0,224.0,47.0,158.0,19.0,1.0,2020
,,,12.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,2.0,2020
,,,18.0,0.0,5.0,1.0,12.0,127.0,26.0,91.0,10.0,0.0,2020
,,,16.0,0.0,0.0,3.0,13.0,302.0,49.0,200.0,53.0,0.0,2020
,,,31.0,0.0,7.0,10.0,14.0,379.0,90.0,209.0,80.0,2.0,2020
,,,78.0,5.0,8.0,35.0,30.0,509.0,81.0,302.0,126.0,0.0,2020
,,,2.0,0.0,0.0,2.0,0.0,93.0,3.0,82.0,8.0,0.0,2020
,,807.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,12.0,3.0,0.0,2020
,,,21.0,0.0,6.0,4.0,11.0,253.0,59.0,151.0,43.0,1.0,2020
,,,9.0,0.0,1.0,1.0,7.0,26.0,3.0,20.0,3.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020
,,,3.0,0.0,0.0,1.0,2.0,35.0,14.0,18.0,3.0,0.0,2020
,,,5.0,0.0,0.0,0.0,5.0,46.0,22.0,18.0,6.0,1.0,2020
,,,3.0,0.0,1.0,0.0,2.0,84.0,18.0,56.0,10.0,0.0,2020
,,,24.0,1.0,3.0,14.0,6.0,866.0,60.0,735.0,71.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,36.0,8.0,25.0,3.0,0.0,2020
,,,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,3.0,0.0,2020
,,,6.0,1.0,3.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,2020
,,,28.0,1.0,9.0,3.0,15.0,338.0,54.0,248.0,36.0,0.0,2020
,,,1.0,0.0,0.0,1.0,0.0,68.0,10.0,56.0,2.0,0.0,2020
,,,4.0,0.0,2.0,1.0,1.0,50.0,13.0,28.0,9.0,1.0,2020
,,,3.0,0.0,0.0,0.0,3.0,11.0,6.0,4.0,1.0,0.0,2020
,,,15.0,0.0,0.0,14.0,1.0,59.0,3.0,34.0,22.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2020
,,870.0,2.0,0.0,0.0,1.0,1.0,12.0,0.0,8.0,4.0,0.0,2020
,,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,6.0,0.0,1.0,0.0,5.0,53.0,12.0,37.0,4.0,0.0,2020
,,,13.0,0.0,2.0,3.0,8.0,25.0,5.0,13.0,7.0,1.0,2020
,,,4.0,0.0,0.0,1.0,3.0,43.0,10.0,31.0,2.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,33.0,6.0,26.0,1.0,1.0,2020
,,,43.0,0.0,7.0,8.0,28.0,790.0,106.0,580.0,104.0,2.0,2020
,,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,123.0,3.0,6.0,8.0,106.0,309.0,76.0,231.0,2.0,0.0,2020
,,,850.0,19.0,15.0,145.0,671.0,,754.0,,263.0,1.0,2020
,,,80.0,8.0,4.0,11.0,57.0,414.0,59.0,329.0,26.0,3.0,2020
,,,,102.0,55.0,457.0,,,,,828.0,146.0,2020
,,,17.0,0.0,0.0,1.0,16.0,12.0,4.0,8.0,0.0,0.0,2020
,,,3.0,0.0,0.0,0.0,3.0,24.0,12.0,12.0,0.0,0.0,2020
,,,12.0,0.0,0.0,1.0,11.0,100.0,59.0,37.0,4.0,0.0,2020
,,,193.0,16.0,7.0,15.0,155.0,494.0,98.0,355.0,41.0,1.0,2020
,,,609.0,8.0,52.0,77.0,472.0,,400.0,,329.0,5.0,2020
,,,66.0,2.0,0.0,6.0,58.0,330.0,51.0,259.0,20.0,0.0,2020
,,,33.0,0.0,0.0,4.0,29.0,392.0,70.0,302.0,20.0,0.0,2020
,,,1.0,0.0,0.0,0.0,1.0,20.0,0.0,20.0,0.0,0.0,2020
,,261.0,3.0,0.0,1.0,0.0,2.0,18.0,0.0,17.0,1.0,0.0,2020
,,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
,,,70.0,0.0,2.0,1.0,67.0,159.0,28.0,130.0,1.0,1.0,2020
,,,1.0,0.0,0.0,1.0,0.0,13.0,5.0,5.0,3.0,0.0,2020
,,319.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2020
,,,73.0,1.0,6.0,8.0,58.0,,46.0,,37.0,0.0,2020
,,,13.0,0.0,0.0,0.0,13.0,67.0,8.0,55.0,4.0,0.0,2020
,,,13.0,0.0,0.0,0.0,13.0,76.0,26.0,45.0,5.0,0.0,2020
,,,63.0,1.0,5.0,11.0,46.0,486.0,48.0,411.0,27.0,0.0,2020
,,,8.0,1.0,1.0,3.0,3.0,75.0,6.0,63.0,6.0,0.0,2020
,,,14.0,0.0,0.0,2.0,12.0,71.0,5.0,59.0,7.0,1.0,2020
,,,28.0,0.0,1.0,0.0,27.0,102.0,31.0,60.0,11.0,0.0,2020
